score,city,date,measurement_kind,unit,unique_accounts,signal_count,trade_rows,active_position_rows,active_value_usdc,trade_usdc,top_temperatures,market_type_counts,side_counts,top_handles
21.53,London,February 26,highest,C,1,1,0,1,2.85,0.0,"[{""label"": ""16C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
21.53,Austin,April 18,highest,F,1,1,0,1,3.26,0.0,"[{""label"": ""72-73F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Amano-Hina"", ""count"": 1}]"
21.53,Denver,April 15,highest,F,1,1,0,1,2.82,0.0,"[{""label"": ""70-71F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""Amano-Hina"", ""count"": 1}]"
21.53,Chicago,March 4,highest,F,1,1,0,1,2.51,0.0,"[{""label"": ""48-49F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""xX25Xx"", ""count"": 1}]"
21.53,London,January 15,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""11C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Walter-Weather"", ""count"": 1}]"
21.53,Munich,March 24,highest,C,1,1,0,1,2.74,0.0,"[{""label"": ""13C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Walter-Weather"", ""count"": 1}]"
21.53,London,September 8,highest,F,1,1,0,1,2.6,0.0,"[{""label"": ""70-71F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.53,New York City,November 16,highest,F,1,1,0,1,2.56,0.0,"[{""label"": ""53-54F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.53,Kuala Lumpur,April 6,highest,C,1,1,0,1,2.7,0.0,"[{""label"": ""34C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""FohnHairdryer"", ""count"": 1}]"
21.53,Seattle,January 20,highest,F,1,1,0,1,3.19,0.0,"[{""label"": ""44-45F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.53,London,July 18,highest,F,1,1,0,1,3.1,0.0,"[{""label"": ""78F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.53,London,July 23,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""70-71F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.53,Toronto,December 28,highest,C,1,1,0,1,3.2,0.0,"[{""label"": ""4C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.53,Tokyo,March 22,highest,C,1,1,0,1,3.04,0.0,"[{""label"": ""15C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Alrescha-114"", ""count"": 1}]"
21.53,Toronto,February 13,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""-1C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,New York City,February 11,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""40-41F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seoul,February 15,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""8C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Wellington,February 14,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""20C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Chicago,February 13,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""50F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seoul,February 13,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""9C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Chicago,February 6,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""38-39F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Toronto,February 11,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""1C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Ankara,February 14,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""11C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Toronto,February 10,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""2C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Miami,February 9,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""74-75F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Chicago,February 12,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""38-39F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Chicago,February 7,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""24-25F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Wellington,February 11,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""22C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seoul,February 4,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""7C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Chicago,February 14,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""50-51F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Wellington,February 4,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""18C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Toronto,February 7,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""-13C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Dallas,February 12,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""74-75F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Dallas,February 7,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""72-73F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Ankara,February 10,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""6C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Buenos Aires,February 14,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""29C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Miami,February 13,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""80-81F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Toronto,February 15,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""1C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seoul,February 12,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""7C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seoul,February 8,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""-4C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Ankara,February 6,highest,C,1,1,0,1,3.0,0.0,"[{""label"": ""8C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Miami,February 6,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""66-67F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Seattle,February 8,highest,F,1,1,0,1,3.0,0.0,"[{""label"": ""48-49F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.53,Ankara,March 1,highest,C,1,1,0,1,2.85,0.0,"[{""label"": ""6C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""daasw"", ""count"": 1}]"
21.53,Cape Town,April 10,highest,C,1,1,0,1,2.58,0.0,"[{""label"": ""23C or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 1}]"
21.52,Miami,March 26,highest,F,1,1,0,1,2.0,0.0,"[{""label"": ""84-85F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""0xhana"", ""count"": 1}]"
21.52,Miami,January 27,highest,F,1,1,0,1,1.54,0.0,"[{""label"": ""70F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""ColdMath"", ""count"": 1}]"
21.52,Seattle,January 17,highest,F,1,1,0,1,1.54,0.0,"[{""label"": ""54-55F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""ColdMath"", ""count"": 1}]"
21.52,Toronto,March 18,highest,C,1,1,0,1,1.7,0.0,"[{""label"": ""2C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
21.52,Wellington,March 25,highest,C,1,1,0,1,1.72,0.0,"[{""label"": ""19C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
21.52,Dallas,March 6,highest,F,1,1,0,1,1.82,0.0,"[{""label"": ""82-83F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""xX25Xx"", ""count"": 1}]"
21.52,New York City,November 17,highest,F,1,1,0,1,1.95,0.0,"[{""label"": ""48-49F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.52,Dallas,December 11,highest,F,1,1,0,1,1.5,0.0,"[{""label"": ""64-65F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.52,Sao Paulo,March 14,highest,C,1,1,0,1,2.12,0.0,"[{""label"": ""25C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,London,July 25,highest,F,1,1,0,1,2.38,0.0,"[{""label"": ""75F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,London,July 27,highest,F,1,1,0,1,2.44,0.0,"[{""label"": ""76F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,New York City,July 17,highest,F,1,1,0,1,1.6,0.0,"[{""label"": ""89-90F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,New York City,October 21,highest,F,1,1,0,1,2.0,0.0,"[{""label"": ""71-72F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,Ankara,February 20,highest,C,1,1,0,1,1.5,0.0,"[{""label"": ""9C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,Buenos Aires,January 4,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""28C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.52,Dallas,March 12,highest,F,1,1,0,1,2.0,0.0,"[{""label"": ""68-69F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.52,Jeddah,April 12,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""28C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.52,Taipei,April 1,highest,C,1,1,0,1,1.6,0.0,"[{""label"": ""25C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.52,Sao Paulo,March 11,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""21C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.52,Lucknow,March 5,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""40C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.52,Seoul,December 12,highest,C,1,1,0,1,2.2,0.0,"[{""label"": ""6C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.52,Dallas,December 12,highest,F,1,1,0,1,2.42,0.0,"[{""label"": ""71F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.52,New York City,April 2,highest,F,1,1,0,1,2.0,0.0,"[{""label"": ""59F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""NO"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}]"
21.52,Hong Kong,March 25,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""28C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}]"
21.52,Dallas,March 29,highest,F,1,1,0,1,2.0,0.0,"[{""label"": ""82-83F"", ""count"": 1}]","{""exact_range"": 1}","{""NO"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}]"
21.52,Ankara,April 4,highest,C,1,1,0,1,1.5,0.0,"[{""label"": ""11C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""tianqizhishen"", ""count"": 1}]"
21.52,Dallas,March 15,highest,F,1,1,0,1,1.84,0.0,"[{""label"": ""83F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""Andyminvest"", ""count"": 1}]"
21.52,Wellington,January 29,highest,C,1,1,0,1,1.5,0.0,"[{""label"": ""20C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 1}]"
21.52,Seoul,January 31,highest,C,1,1,0,1,1.5,0.0,"[{""label"": ""-1C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""Lovemaker-998"", ""count"": 1}]"
21.52,Sao Paulo,March 1,highest,C,1,1,0,1,1.84,0.0,"[{""label"": ""23C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""daasw"", ""count"": 1}]"
21.52,Wellington,February 22,highest,C,1,1,0,1,2.21,0.0,"[{""label"": ""20C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 1}]"
21.52,Singapore,April 4,highest,C,1,1,0,1,1.62,0.0,"[{""label"": ""34C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""smallyua"", ""count"": 1}]"
21.52,Taipei,March 26,highest,C,1,1,0,1,2.45,0.0,"[{""label"": ""26C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""smallyua"", ""count"": 1}]"
21.52,Shenzhen,March 27,highest,C,1,1,0,1,2.0,0.0,"[{""label"": ""27C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""smallyua"", ""count"": 1}]"
21.51,Toronto,March 4,highest,C,1,1,0,1,1.15,0.0,"[{""label"": ""5C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""NO"": 1}","[{""handle"": ""ColdMath"", ""count"": 1}]"
21.51,Sao Paulo,March 5,highest,C,1,1,0,1,1.11,0.0,"[{""label"": ""28C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
21.51,London,October 23,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""56-57F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""Railbird"", ""count"": 1}]"
21.51,New York City,October 13,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""54F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""Railbird"", ""count"": 1}]"
21.51,San Francisco,April 18,highest,F,1,1,0,1,0.99,0.0,"[{""label"": ""66-67F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""Amano-Hina"", ""count"": 1}]"
21.51,Amsterdam,April 3,highest,C,1,1,0,1,0.56,0.0,"[{""label"": ""13C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Maskache2"", ""count"": 1}]"
21.51,Seoul,January 10,highest,C,1,1,0,1,1.17,0.0,"[{""label"": ""5C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Maskache2"", ""count"": 1}]"
21.51,London,October 1,highest,F,1,1,0,1,1.17,0.0,"[{""label"": ""68-69F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.51,New York City,October 22,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""59-60F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.51,New York City,October 30,highest,F,1,1,0,1,0.6,0.0,"[{""label"": ""63-64F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.51,New York City,September 4,highest,F,1,1,0,1,1.09,0.0,"[{""label"": ""81-82F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.51,London,November 27,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""61F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 1}]"
21.51,Taipei,March 19,highest,C,1,1,0,1,1.03,0.0,"[{""label"": ""25C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""FohnHairdryer"", ""count"": 1}]"
21.51,New York City,July 23,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""79-80F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,Atlanta,March 2,highest,F,1,1,0,1,1.1,0.0,"[{""label"": ""56-57F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,London,July 26,highest,F,1,1,0,1,0.67,0.0,"[{""label"": ""68F or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,New York City,November 28,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""47F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,Miami,February 11,highest,F,1,1,0,1,1.1,0.0,"[{""label"": ""72-73F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,Dallas,January 2,highest,F,1,1,0,1,1.09,0.0,"[{""label"": ""72-73F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,New York City,January 15,highest,F,1,1,0,1,1.26,0.0,"[{""label"": ""38-39F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,London,August 4,highest,F,1,1,0,1,0.85,0.0,"[{""label"": ""78F or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,London,October 27,highest,F,1,1,0,1,0.94,0.0,"[{""label"": ""51-52F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,New York City,August 1,highest,F,1,1,0,1,0.54,0.0,"[{""label"": ""79-80F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,London,October 20,highest,F,1,1,0,1,1.0,0.0,"[{""label"": ""59-60F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,London,August 19,highest,F,1,1,0,1,0.6,0.0,"[{""label"": ""69-70F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""neophyt"", ""count"": 1}]"
21.51,Denver,March 30,highest,F,1,1,0,1,1.2,0.0,"[{""label"": ""82-83F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.51,Chicago,April 9,highest,F,1,1,0,1,0.8,0.0,"[{""label"": ""46-47F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.51,Warsaw,March 24,highest,C,1,1,0,1,0.6,0.0,"[{""label"": ""7C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.51,Toronto,March 29,highest,C,1,1,0,1,1.2,0.0,"[{""label"": ""5C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.51,Amsterdam,April 10,highest,C,1,1,0,1,1.2,0.0,"[{""label"": ""18C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""GbushiCshuo"", ""count"": 1}]"
21.51,Buenos Aires,December 21,highest,C,1,1,0,1,1.2,0.0,"[{""label"": ""31C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.51,Seattle,December 8,highest,F,1,1,0,1,0.59,0.0,"[{""label"": ""57-58F"", ""count"": 1}]","{""exact_range"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.51,Seoul,December 11,highest,C,1,1,0,1,1.0,0.0,"[{""label"": ""10C or higher"", ""count"": 1}]","{""threshold_high"": 1}","{""YES"": 1}","[{""handle"": ""marchyel"", ""count"": 1}]"
21.51,Wellington,April 6,highest,C,1,1,0,1,1.0,0.0,"[{""label"": ""22C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""738925"", ""count"": 1}]"
21.51,Mexico City,April 4,highest,C,1,1,0,1,1.0,0.0,"[{""label"": ""27C"", ""count"": 1}]","{""exact_value"": 1}","{""NO"": 1}","[{""handle"": ""738925"", ""count"": 1}]"
21.51,Lucknow,March 13,highest,C,1,1,0,1,1.08,0.0,"[{""label"": ""37C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Alrescha-114"", ""count"": 1}]"
21.51,Wellington,April 18,highest,C,1,1,0,1,1.0,0.0,"[{""label"": ""12C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Wistesty"", ""count"": 1}]"
21.51,Ankara,April 17,highest,C,1,1,0,1,1.0,0.0,"[{""label"": ""16C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Wistesty"", ""count"": 1}]"
21.51,Shenzhen,April 19,highest,C,1,1,0,1,0.62,0.0,"[{""label"": ""23C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""Wistesty"", ""count"": 1}]"
21.51,Tel Aviv,April 5,highest,C,1,1,0,1,0.95,0.0,"[{""label"": ""16C or below"", ""count"": 1}]","{""threshold_low"": 1}","{""YES"": 1}","[{""handle"": ""hkooooo"", ""count"": 1}]"
21.51,Buenos Aires,February 15,highest,C,1,1,0,1,0.55,0.0,"[{""label"": ""28C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 1}]"
21.51,Chongqing,March 21,highest,C,1,1,0,1,1.45,0.0,"[{""label"": ""18C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
21.51,Tel Aviv,March 28,highest,C,1,1,0,1,0.63,0.0,"[{""label"": ""26C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
21.51,Tokyo,April 3,highest,C,1,1,0,1,0.73,0.0,"[{""label"": ""15C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
21.51,Tel Aviv,March 20,highest,C,1,1,0,1,1.11,0.0,"[{""label"": ""25C"", ""count"": 1}]","{""exact_value"": 1}","{""YES"": 1}","[{""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
